TimeStamp,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Tot Deaths/1M pop,DailyIncreaseTax
2020-03-26 16:27:15,St. Barth,3,0.0,0.0,0.0,0.0,3,0.0,304,,0.0
2020-03-26 16:27:15,Saint Lucia,3,0.0,0.0,0.0,0.0,3,0.0,16,,0.0
2020-03-26 16:27:15,Sint Maarten,3,0.0,0.0,0.0,0.0,3,0.0,70,,0.0
2020-03-26 16:27:15,Belize,2,0.0,0.0,0.0,0.0,2,0.0,5,,0.0
2020-03-26 16:27:15,Bhutan,2,0.0,0.0,0.0,0.0,2,0.0,3,,0.0
2020-03-26 16:27:15,British Virgin Islands,2,0.0,0.0,0.0,0.0,2,0.0,66,,0.0
2020-03-26 16:27:15,Guinea-Bissau,2,0.0,0.0,0.0,0.0,2,0.0,1,,0.0
2020-03-26 16:27:15,Montserrat,2,1.0,0.0,0.0,0.0,2,0.0,401,,1.0
2020-03-26 16:27:15,Nicaragua,2,0.0,0.0,0.0,0.0,2,0.0,0.3,,0.0
2020-03-26 16:27:15,Saint Kitts and Nevis,2,0.0,0.0,0.0,0.0,2,0.0,38,,0.0
2020-03-26 16:27:15,Somalia,2,1.0,0.0,0.0,0.0,2,0.0,0.1,,1.0
2020-03-26 16:27:15,Turks and Caicos,2,1.0,0.0,0.0,0.0,2,0.0,52,,1.0
2020-03-26 16:27:15,Grenada,1,0.0,0.0,0.0,0.0,1,0.0,9,,0.0
2020-03-26 16:27:15,Libya,1,0.0,0.0,0.0,0.0,1,0.0,0.1,,0.0
2020-03-26 16:27:15,Papua New Guinea,1,0.0,0.0,0.0,0.0,1,0.0,0.1,,0.0
2020-03-26 16:27:15,St. Vincent Grenadines,1,0.0,0.0,0.0,0.0,1,0.0,9,,0.0
2020-03-26 16:27:15,Timor-Leste,1,0.0,0.0,0.0,0.0,1,0.0,0.8,,0.0
2020-03-27 09:26:26,China,81340,55.0,3292.0,5.0,74588.0,3460,1034.0,57,2,0.000676631604847211
2020-03-27 09:26:26,USA,85749,314.0,1304.0,9.0,1868.0,82577,2122.0,259,4,0.0036753087142271657
2020-03-27 09:26:26,Italy,80589,0.0,8215.0,0.0,10361.0,62013,3612.0,"1,333",136,0.0
2020-03-27 09:26:26,Spain,64059,6273.0,4858.0,493.0,9357.0,49844,4165.0,"1,370",104,0.10855570553421234
2020-03-27 09:26:26,Germany,47278,3340.0,281.0,14.0,5673.0,41324,23.0,564,3,0.07601620465200964
2020-03-27 09:26:26,Iran,32332,2926.0,2378.0,144.0,11133.0,18821,2893.0,385,28,0.09950350268652652
2020-03-27 09:26:26,France,29155,0.0,1696.0,0.0,4948.0,22511,3375.0,447,26,0.0
2020-03-27 09:26:26,Switzerland,11951,140.0,197.0,5.0,897.0,10857,203.0,"1,381",23,0.011853357040047419
2020-03-27 09:26:26,UK,11658,0.0,578.0,0.0,135.0,10945,163.0,172,9,0.0
2020-03-27 09:26:26,S. Korea,9332,91.0,139.0,8.0,4528.0,4665,59.0,182,3,0.009847419110485811
2020-03-27 09:26:26,Netherlands,7431,0.0,434.0,0.0,3.0,6994,761.0,434,25,0.0
2020-03-27 09:26:26,Austria,7317,408.0,58.0,9.0,225.0,7034,128.0,812,6,0.05905340859748165
2020-03-27 09:26:26,Belgium,7284,1049.0,289.0,69.0,858.0,6137,690.0,628,25,0.168243785084202
2020-03-27 09:26:26,Canada,4043,0.0,39.0,0.0,228.0,3776,120.0,107,1,0.0
2020-03-27 09:26:26,Turkey,3629,0.0,75.0,0.0,26.0,3528,136.0,43,0.9,0.0
2020-03-27 09:26:26,Portugal,3544,0.0,60.0,0.0,43.0,3441,61.0,348,6,0.0
2020-03-27 09:26:26,Norway,3443,71.0,16.0,2.0,6.0,3421,70.0,635,3,0.021055753262158916
2020-03-27 09:26:26,Australia,3180,130.0,13.0,0.0,170.0,2997,23.0,125,0.5,0.042622950819672045
2020-03-27 09:26:26,Israel,3035,342.0,10.0,2.0,79.0,2946,49.0,351,1,0.12699591533605648
2020-03-27 09:26:26,Brazil,2988,3.0,77.0,0.0,6.0,2905,296.0,14,0.4,0.0010050251256281673
2020-03-27 09:26:26,Sweden,2893,53.0,77.0,0.0,16.0,2800,214.0,286,8,0.018661971830985946
2020-03-27 09:26:26,Malaysia,2161,130.0,26.0,3.0,259.0,1876,54.0,67,0.8,0.06400787789266382
2020-03-27 09:26:26,Czechia,2062,137.0,9.0,0.0,10.0,2043,34.0,193,0.8,0.07116883116883121
2020-03-27 09:26:26,Denmark,2010,133.0,52.0,11.0,1.0,1957,94.0,347,9,0.07085775173148634
2020-03-27 09:26:26,Ireland,1819,0.0,19.0,0.0,5.0,1795,47.0,368,4,0.0
2020-03-27 09:26:26,Luxembourg,1453,0.0,9.0,0.0,6.0,1438,3.0,"2,321",14,0.0
2020-03-27 09:26:26,Ecuador,1403,0.0,34.0,0.0,3.0,1366,58.0,80,2,0.0
2020-03-27 09:26:26,Japan,1387,0.0,47.0,0.0,359.0,981,57.0,11,0.4,0.0
2020-03-27 09:26:26,Chile,1306,0.0,4.0,0.0,22.0,1280,7.0,68,0.2,0.0
2020-03-27 09:26:26,Romania,1292,263.0,24.0,1.0,115.0,1153,32.0,67,1,0.25558794946550045
2020-03-27 09:26:26,Pakistan,1252,51.0,9.0,0.0,23.0,1220,7.0,6,0.04,0.042464612822647796
2020-03-27 09:26:26,Poland,1244,23.0,16.0,0.0,7.0,1221,3.0,33,0.4,0.018837018837018826
2020-03-27 09:26:26,Thailand,1136,91.0,5.0,1.0,97.0,1034,11.0,16,0.07,0.08708133971291865
2020-03-27 09:26:26,Indonesia,1046,153.0,87.0,9.0,46.0,913,0.0,4,0.3,0.17133258678611418
2020-03-27 09:26:26,Finland,1038,80.0,5.0,0.0,10.0,1023,24.0,187,0.9,0.08350730688935282
2020-03-27 09:26:26,Russia,1036,196.0,3.0,0.0,45.0,988,8.0,7,0.02,0.2333333333333334
2020-03-27 09:26:26,Saudi Arabia,1012,0.0,3.0,0.0,33.0,976,6.0,29,0.09,0.0
2020-03-27 09:26:26,South Africa,927,0.0,2.0,2.0,12.0,913,7.0,16,0.03,0.0
2020-03-27 09:26:26,Greece,892,0.0,27.0,0.0,42.0,823,53.0,86,3,0.0
2020-03-27 09:26:26,Philippines,803,96.0,54.0,9.0,31.0,718,1.0,7,0.5,0.1357850070721358
2020-03-27 09:26:26,Iceland,802,0.0,2.0,0.0,82.0,718,11.0,"2,350",6,0.0
2020-03-27 09:26:26,India,799,72.0,20.0,0.0,73.0,706,0.0,0.6,0.01,0.09903713892709765
2020-03-27 09:26:26,Diamond Princess,712,0.0,10.0,0.0,597.0,105,15.0,,,0.0
2020-03-27 09:26:26,Singapore,683,0.0,2.0,0.0,172.0,509,17.0,117,0.3,0.0
2020-03-27 09:26:26,Panama,674,0.0,9.0,0.0,2.0,663,20.0,156,2,0.0
2020-03-27 09:26:26,Slovenia,632,70.0,9.0,3.0,10.0,613,14.0,304,4,0.12455516014234869
2020-03-27 09:26:26,Argentina,589,0.0,12.0,0.0,72.0,505,0.0,13,0.3,0.0
2020-03-27 09:26:26,Mexico,585,110.0,8.0,2.0,4.0,573,1.0,5,0.06,0.2315789473684211
2020-03-27 09:26:26,Peru,580,0.0,9.0,0.0,14.0,557,14.0,18,0.3,0.0
2020-03-27 09:26:26,Estonia,575,37.0,1.0,0.0,11.0,563,7.0,433,0.8,0.06877323420074344
2020-03-27 09:26:26,Croatia,551,56.0,3.0,0.0,37.0,511,14.0,134,0.7,0.1131313131313132
2020-03-27 09:26:26,Qatar,549,0.0,0.0,0.0,43.0,506,6.0,191,,0.0
2020-03-27 09:26:26,Hong Kong,518,64.0,4.0,0.0,111.0,403,5.0,69,0.5,0.1409691629955947
2020-03-27 09:26:26,Egypt,495,0.0,24.0,0.0,102.0,369,0.0,5,0.2,0.0
2020-03-27 09:26:26,Colombia,491,0.0,6.0,0.0,8.0,477,0.0,10,0.1,0.0
2020-03-27 09:26:26,Dominican Republic,488,0.0,10.0,0.0,3.0,475,0.0,45,0.9,0.0
2020-03-27 09:26:26,Bahrain,466,8.0,4.0,0.0,227.0,235,1.0,274,2,0.017467248908296984
2020-03-27 09:26:26,Iraq,458,76.0,40.0,4.0,122.0,296,0.0,11,1.0,0.19895287958115193
2020-03-27 09:26:26,Serbia,457,0.0,8.0,1.0,15.0,434,21.0,52,0.9,0.0
2020-03-27 09:26:26,Lebanon,391,23.0,7.0,1.0,23.0,361,3.0,57,1,0.0625
2020-03-27 09:26:26,New Zealand,368,0.0,0.0,0.0,37.0,331,1.0,76,,0.0
2020-03-27 09:26:26,Algeria,367,0.0,25.0,0.0,29.0,313,0.0,8,0.6,0.0
2020-03-27 09:26:26,Lithuania,345,46.0,5.0,1.0,1.0,339,2.0,127,2,0.15384615384615374
2020-03-27 09:26:26,UAE,333,0.0,2.0,0.0,52.0,279,2.0,34,0.2,0.0
2020-03-27 09:26:26,Armenia,329,39.0,1.0,0.0,28.0,300,6.0,111,0.3,0.1344827586206896
2020-03-27 09:26:26,Hungary,300,39.0,10.0,0.0,34.0,256,6.0,31,1,0.14942528735632177
2020-03-27 09:26:26,Latvia,280,36.0,0.0,0.0,1.0,279,0.0,148,,0.14754098360655732
2020-03-27 09:26:26,Bulgaria,276,12.0,3.0,0.0,9.0,264,8.0,40,0.4,0.045454545454545414
2020-03-27 09:26:26,Morocco,275,0.0,11.0,0.0,8.0,256,1.0,7,0.3,0.0
2020-03-27 09:26:26,Slovakia,269,43.0,0.0,0.0,2.0,267,1.0,49,,0.19026548672566368
2020-03-27 09:26:26,Andorra,267,43.0,3.0,0.0,1.0,263,6.0,"3,456",39,0.1919642857142858
2020-03-27 09:26:26,Taiwan,267,15.0,2.0,0.0,30.0,235,0.0,11,0.08,0.059523809523809534
2020-03-27 09:26:26,Uruguay,238,0.0,0.0,0.0,0.0,238,3.0,69,,0.0
2020-03-27 09:26:26,Costa Rica,231,0.0,2.0,0.0,2.0,227,5.0,45,0.4,0.0
2020-03-27 09:26:26,Bosnia and Herzegovina,230,39.0,3.0,0.0,5.0,222,1.0,70,0.9,0.20418848167539272
2020-03-27 09:26:26,Tunisia,227,30.0,6.0,1.0,2.0,219,10.0,19,0.5,0.15228426395939088
2020-03-27 09:26:26,Ukraine,226,30.0,5.0,0.0,5.0,216,0.0,5,0.1,0.15306122448979598
2020-03-27 09:26:26,Kuwait,225,17.0,0.0,0.0,57.0,168,11.0,53,,0.08173076923076916
2020-03-27 09:26:26,North Macedonia,219,18.0,3.0,0.0,3.0,213,1.0,105,1,0.08955223880597019
2020-03-27 09:26:26,Jordan,212,0.0,0.0,0.0,2.0,210,0.0,21,,0.0
2020-03-27 09:26:26,San Marino,208,0.0,21.0,0.0,4.0,183,12.0,"6,130",619,0.0
2020-03-27 09:26:26,Albania,186,12.0,8.0,2.0,31.0,147,3.0,65,3,0.06896551724137923
2020-03-27 09:26:26,Moldova,177,0.0,2.0,1.0,2.0,173,33.0,44,0.5,0.0
2020-03-27 09:26:26,Vietnam,163,10.0,0.0,0.0,20.0,143,3.0,2,,0.065359477124183
2020-03-27 09:26:26,Burkina Faso,152,0.0,7.0,0.0,10.0,135,0.0,7,0.3,0.0
2020-03-27 09:26:26,Cyprus,146,0.0,3.0,0.0,4.0,139,3.0,121,2,0.0
2020-03-27 09:26:26,Faeroe Islands,144,4.0,0.0,0.0,54.0,90,2.0,"2,947",,0.02857142857142847
2020-03-27 09:26:26,Malta,139,5.0,0.0,0.0,2.0,137,1.0,315,,0.03731343283582089
2020-03-27 09:26:26,Ghana,136,4.0,4.0,0.0,1.0,131,1.0,4,0.1,0.030303030303030276
2020-03-27 09:26:26,Réunion,135,0.0,0.0,0.0,1.0,134,0.0,151,,0.0
2020-03-27 09:26:26,Oman,131,22.0,0.0,0.0,23.0,108,0.0,26,,0.201834862385321
2020-03-27 09:26:26,Kazakhstan,125,12.0,1.0,0.0,2.0,122,0.0,7,0.05,0.10619469026548667
2020-03-27 09:26:26,Azerbaijan,122,0.0,3.0,0.0,15.0,104,6.0,12,0.3,0.0
2020-03-27 09:26:26,Senegal,119,14.0,0.0,0.0,11.0,108,0.0,7,,0.1333333333333333
2020-03-27 09:26:26,Brunei,115,1.0,0.0,0.0,11.0,104,1.0,263,,0.00877192982456143
2020-03-27 09:26:26,Venezuela,107,0.0,1.0,0.0,31.0,75,2.0,4,0.04,0.0
2020-03-27 09:26:26,Sri Lanka,106,0.0,0.0,0.0,7.0,99,5.0,5,,0.0
2020-03-27 09:26:26,Cambodia,99,1.0,0.0,0.0,11.0,88,1.0,6,,0.010204081632652962
2020-03-27 09:26:26,Ivory Coast,96,0.0,0.0,0.0,3.0,93,0.0,4,,0.0
2020-03-27 09:26:26,Afghanistan,94,0.0,4.0,0.0,2.0,88,0.0,2,0.1,0.0
2020-03-27 09:26:26,Belarus,94,8.0,0.0,0.0,32.0,62,2.0,10,,0.09302325581395343
2020-03-27 09:26:26,Palestine,91,5.0,1.0,0.0,17.0,73,0.0,18,0.2,0.058139534883721034
2020-03-27 09:26:26,Cameroon,88,13.0,2.0,1.0,2.0,84,0.0,3,0.08,0.17333333333333334
2020-03-27 09:26:26,Uzbekistan,83,8.0,1.0,1.0,5.0,77,8.0,2,0.03,0.10666666666666669
2020-03-27 09:26:26,Mauritius,81,0.0,2.0,0.0,0.0,79,1.0,64,2,0.0
2020-03-27 09:26:26,Martinique,81,0.0,1.0,0.0,0.0,80,12.0,216,3,0.0
2020-03-27 09:26:26,Georgia,81,2.0,0.0,0.0,13.0,68,1.0,20,,0.025316455696202445
2020-03-27 09:26:26,Guadeloupe,73,0.0,1.0,0.0,0.0,72,4.0,182,2,0.0
2020-03-27 09:26:26,Montenegro,70,1.0,1.0,0.0,0.0,69,1.0,111,2,0.01449275362318847
2020-03-27 09:26:26,Honduras,68,1.0,1.0,0.0,0.0,67,0.0,7,0.1,0.014925373134328401
2020-03-27 09:26:26,Cuba,67,0.0,2.0,0.0,1.0,64,2.0,6,0.2,0.0
2020-03-27 09:26:26,Channel Islands,66,0.0,1.0,0.0,0.0,65,0.0,380,6,0.0
2020-03-27 09:26:26,Nigeria,65,0.0,1.0,0.0,3.0,61,0.0,0.3,0.00,0.0
2020-03-27 09:26:26,Trinidad and Tobago,65,0.0,1.0,0.0,0.0,64,0.0,46,0.7,0.0
2020-03-27 09:26:26,Bolivia,61,0.0,0.0,0.0,0.0,61,0.0,5,,0.0
2020-03-27 09:26:26,Kyrgyzstan,58,14.0,0.0,0.0,0.0,58,0.0,9,,0.3181818181818181
2020-03-27 09:26:26,Liechtenstein,56,0.0,0.0,0.0,0.0,56,0.0,"1,469",,0.0
2020-03-27 09:26:26,Paraguay,52,11.0,3.0,0.0,1.0,48,1.0,7,0.4,0.2682926829268293
2020-03-27 09:26:26,DRC,51,0.0,3.0,0.0,2.0,46,0.0,0.6,0.03,0.0
2020-03-27 09:26:26,Mayotte,50,14.0,0.0,0.0,0.0,50,0.0,183,,0.38888888888888884
2020-03-27 09:26:26,Rwanda,50,0.0,0.0,0.0,0.0,50,0.0,4,,0.0
2020-03-27 09:26:26,Bangladesh,48,4.0,5.0,0.0,11.0,32,1.0,0.3,0.03,0.09090909090909083
2020-03-27 09:26:26,Gibraltar,35,0.0,0.0,0.0,13.0,22,0.0,"1,039",,0.0
2020-03-27 09:26:26,Macao,33,0.0,0.0,0.0,10.0,23,0.0,51,,0.0
2020-03-27 09:26:26,Monaco,33,0.0,0.0,0.0,1.0,32,0.0,841,,0.0
2020-03-27 09:26:26,Kenya,31,0.0,1.0,0.0,1.0,29,0.0,0.6,0.02,0.0
2020-03-27 09:26:26,French Polynesia,30,0.0,0.0,0.0,0.0,30,0.0,107,,0.0
2020-03-27 09:26:26,Isle of Man,29,3.0,0.0,0.0,0.0,29,0.0,341,,0.11538461538461542
2020-03-27 09:26:26,Aruba,28,0.0,0.0,0.0,1.0,27,0.0,262,,0.0
2020-03-27 09:26:26,French Guiana,28,0.0,0.0,0.0,6.0,22,0.0,94,,0.0
2020-03-27 09:26:26,Jamaica,26,0.0,1.0,0.0,2.0,23,0.0,9,0.3,0.0
2020-03-27 09:26:26,Guatemala,25,0.0,1.0,0.0,4.0,20,0.0,1,0.06,0.0
2020-03-27 09:26:26,Togo,25,1.0,0.0,0.0,1.0,24,0.0,3,,0.04166666666666674
2020-03-27 09:26:26,Barbados,24,0.0,0.0,0.0,0.0,24,0.0,84,,0.0
2020-03-27 09:26:26,Madagascar,24,1.0,0.0,0.0,0.0,24,0.0,0.9,,0.04347826086956519
2020-03-27 09:26:26,Uganda,18,4.0,0.0,0.0,0.0,18,0.0,0.4,,0.2857142857142858
2020-03-27 09:26:26,Ethiopia,16,4.0,0.0,0.0,0.0,16,0.0,0.1,,0.33333333333333326
2020-03-27 09:26:26,Zambia,16,0.0,0.0,0.0,0.0,16,0.0,0.9,,0.0
2020-03-27 09:26:26,Bermuda,15,0.0,0.0,0.0,2.0,13,0.0,241,,0.0
2020-03-27 09:26:26,New Caledonia,15,1.0,0.0,0.0,0.0,15,0.0,53,,0.0714285714285714
2020-03-27 09:26:26,Maldives,14,1.0,0.0,0.0,9.0,5,0.0,26,,0.07692307692307687
2020-03-27 09:26:26,El Salvador,13,0.0,0.0,0.0,0.0,13,0.0,2,,0.0
2020-03-27 09:26:26,Tanzania,13,0.0,0.0,0.0,0.0,13,0.0,0.2,,0.0
2020-03-27 09:26:26,Djibouti,12,1.0,0.0,0.0,0.0,12,0.0,12,,0.09090909090909083
2020-03-27 09:26:26,Equatorial Guinea,12,0.0,0.0,0.0,0.0,12,0.0,9,,0.0
2020-03-27 09:26:26,Dominica,11,0.0,0.0,0.0,0.0,11,0.0,153,,0.0
2020-03-27 09:26:26,Mali,11,7.0,0.0,0.0,0.0,11,0.0,0.5,,1.75
2020-03-27 09:26:26,Mongolia,11,0.0,0.0,0.0,0.0,11,0.0,3,,0.0
2020-03-27 09:26:26,Saint Martin,11,0.0,0.0,0.0,0.0,11,0.0,284,,0.0
2020-03-27 09:26:26,Niger,10,0.0,1.0,0.0,0.0,9,0.0,0.4,0.04,0.0
2020-03-27 09:26:26,Bahamas,9,0.0,0.0,0.0,1.0,8,0.0,23,,0.0
2020-03-27 09:26:26,Greenland,9,3.0,0.0,0.0,2.0,7,0.0,159,,0.5
2020-03-27 09:26:26,Cayman Islands,8,0.0,1.0,0.0,0.0,7,0.0,122,15,0.0
2020-03-27 09:26:26,Guinea,8,4.0,0.0,0.0,0.0,8,0.0,0.6,,1.0
2020-03-27 09:26:26,Haiti,8,0.0,0.0,0.0,0.0,8,0.0,0.7,,0.0
2020-03-27 09:26:26,Namibia,8,0.0,0.0,0.0,2.0,6,0.0,3,,0.0
2020-03-27 09:26:26,Suriname,8,0.0,0.0,0.0,0.0,8,0.0,14,,0.0
2020-03-27 09:26:26,Curaçao,7,0.0,1.0,0.0,2.0,4,0.0,43,6,0.0
2020-03-27 09:26:26,Gabon,7,0.0,1.0,0.0,0.0,6,0.0,3,0.4,0.0
2020-03-27 09:26:26,Antigua and Barbuda,7,0.0,0.0,0.0,0.0,7,0.0,71,,0.0
2020-03-27 09:26:26,Grenada,7,0.0,0.0,0.0,0.0,7,0.0,62,,0.0
2020-03-27 09:26:26,Mozambique,7,0.0,0.0,0.0,0.0,7,0.0,0.2,,0.0
2020-03-27 09:26:26,Seychelles,7,0.0,0.0,0.0,0.0,7,0.0,71,,0.0
2020-03-27 09:26:26,Benin,6,0.0,0.0,0.0,0.0,6,0.0,0.5,,0.0
2020-03-27 09:26:26,Eritrea,6,0.0,0.0,0.0,0.0,6,0.0,2,,0.0
2020-03-27 09:26:26,Laos,6,0.0,0.0,0.0,0.0,6,0.0,0.8,,0.0
2020-03-27 09:26:26,Eswatini,6,0.0,0.0,0.0,0.0,6,0.0,5,,0.0
2020-03-27 09:26:26,Cabo Verde,5,0.0,1.0,0.0,0.0,4,0.0,9,2,0.0
2020-03-27 09:26:26,Guyana,5,0.0,1.0,0.0,0.0,4,0.0,6,1,0.0
2020-03-27 09:26:26,Zimbabwe,5,2.0,1.0,0.0,0.0,4,0.0,0.3,0.07,0.6666666666666667
2020-03-27 09:26:26,Fiji,5,0.0,0.0,0.0,0.0,5,0.0,6,,0.0
2020-03-27 09:26:26,Montserrat,5,0.0,0.0,0.0,0.0,5,0.0,"1,002",,0.0
2020-03-27 09:26:26,Myanmar,5,0.0,0.0,0.0,0.0,5,0.0,0.09,,0.0
2020-03-27 09:26:26,Syria,5,0.0,0.0,0.0,0.0,5,0.0,0.3,,0.0
2020-03-27 09:26:26,Angola,4,0.0,0.0,0.0,0.0,4,0.0,0.1,,0.0
2020-03-27 09:26:26,Congo,4,0.0,0.0,0.0,0.0,4,0.0,0.7,,0.0
2020-03-27 09:26:26,Vatican City,4,0.0,0.0,0.0,0.0,4,0.0,"4,994",,0.0
2020-03-27 09:26:26,Gambia,3,0.0,1.0,0.0,0.0,2,0.0,1,0.4,0.0
2020-03-27 09:26:26,Sudan,3,0.0,1.0,0.0,0.0,2,0.0,0.07,0.02,0.0
2020-03-27 09:26:26,Nepal,3,0.0,0.0,0.0,1.0,2,0.0,0.1,,0.0
2020-03-27 09:26:26,Bhutan,3,1.0,0.0,0.0,0.0,3,0.0,4,,0.5
2020-03-27 09:26:26,CAR,3,0.0,0.0,0.0,0.0,3,0.0,0.6,,0.0
2020-03-27 09:26:26,Chad,3,0.0,0.0,0.0,0.0,3,0.0,0.2,,0.0
2020-03-27 09:26:26,Liberia,3,0.0,0.0,0.0,0.0,3,0.0,0.6,,0.0
2020-03-27 09:26:26,Mauritania,3,0.0,0.0,0.0,0.0,3,0.0,0.6,,0.0
2020-03-27 09:26:26,St. Barth,3,0.0,0.0,0.0,0.0,3,0.0,304,,0.0
2020-03-27 09:26:26,Saint Lucia,3,0.0,0.0,0.0,1.0,2,0.0,16,,0.0
2020-03-27 09:26:26,Sint Maarten,3,0.0,0.0,0.0,0.0,3,0.0,70,,0.0
2020-03-27 09:26:26,Somalia,3,1.0,0.0,0.0,0.0,3,0.0,0.2,,0.5
2020-03-27 09:26:26,Nicaragua,2,0.0,1.0,1.0,0.0,1,0.0,0.3,0.2,0.0
2020-03-27 09:26:26,Anguilla,2,0.0,0.0,0.0,0.0,2,0.0,133,,0.0
2020-03-27 09:26:26,Belize,2,0.0,0.0,0.0,0.0,2,0.0,5,,0.0
2020-03-27 09:26:26,British Virgin Islands,2,0.0,0.0,0.0,0.0,2,0.0,66,,0.0
2020-03-27 09:26:26,Guinea-Bissau,2,0.0,0.0,0.0,0.0,2,0.0,1,,0.0
2020-03-27 09:26:26,Saint Kitts and Nevis,2,0.0,0.0,0.0,0.0,2,0.0,38,,0.0
2020-03-27 09:26:26,Turks and Caicos,2,0.0,0.0,0.0,0.0,2,0.0,52,,0.0
2020-03-27 09:26:26,Libya,1,0.0,0.0,0.0,0.0,1,0.0,0.1,,0.0
2020-03-27 09:26:26,Papua New Guinea,1,0.0,0.0,0.0,0.0,1,0.0,0.1,,0.0
2020-03-27 09:26:26,St. Vincent Grenadines,1,0.0,0.0,0.0,0.0,1,0.0,9,,0.0
2020-03-27 09:26:26,Timor-Leste,1,0.0,0.0,0.0,0.0,1,0.0,0.8,,0.0
2020-03-27 12:26:29,China,81340,55.0,3292.0,5.0,74588.0,3460,1034.0,57,2,0.000676631604847211
2020-03-27 12:26:29,USA,86548,1113.0,1321.0,26.0,1889.0,83338,2139.0,261,4,0.013027447767308464
2020-03-27 12:26:29,Italy,80589,0.0,8215.0,0.0,10361.0,62013,3612.0,"1,333",136,0.0
2020-03-27 12:26:29,Spain,64059,6273.0,4858.0,493.0,9357.0,49844,4165.0,"1,370",104,0.10855570553421234
2020-03-27 12:26:29,Germany,49344,5406.0,304.0,37.0,5673.0,43367,23.0,589,4,0.12303700669124673
2020-03-27 12:26:29,Iran,32332,2926.0,2378.0,144.0,11133.0,18821,2893.0,385,28,0.09950350268652652
2020-03-27 12:26:29,France,29155,0.0,1696.0,0.0,4948.0,22511,3375.0,447,26,0.0
2020-03-27 12:26:29,UK,14579,2921.0,759.0,181.0,135.0,13685,163.0,215,11,0.25055755704237437
2020-03-27 12:26:29,Switzerland,12311,500.0,207.0,15.0,897.0,11207,203.0,"1,422",24,0.04233341800016932
2020-03-27 12:26:29,S. Korea,9332,91.0,139.0,8.0,4528.0,4665,59.0,182,3,0.009847419110485811
2020-03-27 12:26:29,Netherlands,8603,1172.0,546.0,112.0,3.0,8054,761.0,502,32,0.15771766922352315
2020-03-27 12:26:29,Austria,7441,532.0,58.0,9.0,225.0,7158,128.0,826,6,0.07700101317122598
2020-03-27 12:26:29,Belgium,7284,1049.0,289.0,69.0,858.0,6137,690.0,628,25,0.168243785084202
2020-03-27 12:26:29,Portugal,4268,724.0,76.0,16.0,43.0,4149,71.0,419,7,0.2042889390519187
2020-03-27 12:26:29,Canada,4043,0.0,39.0,0.0,228.0,3776,120.0,107,1,0.0
2020-03-27 12:26:29,Norway,3694,322.0,17.0,3.0,6.0,3671,70.0,681,3,0.09549228944246746
2020-03-27 12:26:29,Turkey,3629,0.0,75.0,0.0,26.0,3528,136.0,43,0.9,0.0
2020-03-27 12:26:29,Australia,3180,130.0,13.0,0.0,170.0,2997,23.0,125,0.5,0.042622950819672045
2020-03-27 12:26:29,Sweden,3046,206.0,92.0,15.0,16.0,2938,214.0,302,9,0.07253521126760565
2020-03-27 12:26:29,Israel,3035,342.0,12.0,4.0,79.0,2944,49.0,351,1,0.12699591533605648
2020-03-27 12:26:29,Brazil,3027,42.0,77.0,0.0,6.0,2944,296.0,14,0.4,0.014070351758793898
2020-03-27 12:26:29,Malaysia,2161,130.0,26.0,3.0,259.0,1876,54.0,67,0.8,0.06400787789266382
2020-03-27 12:26:29,Czechia,2062,137.0,9.0,0.0,11.0,2042,34.0,193,0.8,0.07116883116883121
2020-03-27 12:26:29,Denmark,2010,133.0,52.0,11.0,1.0,1957,109.0,347,9,0.07085775173148634
2020-03-27 12:26:29,Ireland,1819,0.0,19.0,0.0,5.0,1795,47.0,368,4,0.0
2020-03-27 12:26:29,Chile,1610,304.0,5.0,1.0,43.0,1562,7.0,84,0.3,0.23277182235834615
2020-03-27 12:26:29,Luxembourg,1453,0.0,9.0,0.0,6.0,1438,3.0,"2,321",14,0.0
2020-03-27 12:26:29,Ecuador,1403,0.0,34.0,0.0,3.0,1366,58.0,80,2,0.0
2020-03-27 12:26:29,Japan,1387,0.0,47.0,0.0,359.0,981,57.0,11,0.4,0.0
2020-03-27 12:26:29,Pakistan,1296,95.0,9.0,0.0,23.0,1264,7.0,6,0.04,0.07910074937552047
2020-03-27 12:26:29,Romania,1292,263.0,24.0,1.0,115.0,1153,32.0,67,1,0.25558794946550045
2020-03-27 12:26:29,Poland,1289,68.0,16.0,0.0,7.0,1266,3.0,34,0.4,0.05569205569205571
2020-03-27 12:26:29,Thailand,1136,91.0,5.0,1.0,97.0,1034,11.0,16,0.07,0.08708133971291865
2020-03-27 12:26:29,Saudi Arabia,1104,92.0,3.0,0.0,35.0,1066,6.0,32,0.09,0.09090909090909083
2020-03-27 12:26:29,Indonesia,1046,153.0,87.0,9.0,46.0,913,0.0,4,0.3,0.17133258678611418
2020-03-27 12:26:29,Finland,1041,83.0,7.0,2.0,10.0,1024,32.0,188,1,0.08663883089770352
2020-03-27 12:26:29,Russia,1036,196.0,3.0,0.0,45.0,988,8.0,7,0.02,0.2333333333333334
2020-03-27 12:26:29,South Africa,927,0.0,2.0,2.0,12.0,913,7.0,16,0.03,0.0
2020-03-27 12:26:29,Greece,892,0.0,27.0,0.0,42.0,823,53.0,86,3,0.0
