TimeStamp,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,DailyIncreaseTax
2020-03-24 12:22:34,Montserrat,1,0.0,0.0,0.0,0.0,1,0.0,200,,0.0
2020-03-24 12:22:34,Papua New Guinea,1,0.0,0.0,0.0,0.0,1,0.0,0.1,,0.0
2020-03-24 12:22:34,St. Vincent Grenadines,1,0.0,0.0,0.0,0.0,1,0.0,9,,0.0
2020-03-24 12:22:34,Somalia,1,0.0,0.0,0.0,0.0,1,0.0,0.06,,0.0
2020-03-24 12:22:34,Syria,1,0.0,0.0,0.0,0.0,1,0.0,0.06,,0.0
2020-03-24 12:22:34,Timor-Leste,1,0.0,0.0,0.0,0.0,1,0.0,0.8,,0.0
2020-03-24 12:22:34,Turks and Caicos,1,0.0,0.0,0.0,0.0,1,0.0,26,,0.0
2020-03-24 15:22:37,China,81171,78.0,3277.0,7.0,73159.0,4735,1573.0,56,2,0.0009618586067847712
2020-03-24 15:22:37,Italy,69176,5249.0,6820.0,743.0,8326.0,54030,3393.0,"1,144",113,0.08210928089852487
2020-03-24 15:22:37,USA,50029,6295.0,636.0,83.0,368.0,49025,1175.0,151,2,0.1439383545982531
2020-03-24 15:22:37,Spain,39676,4540.0,2800.0,489.0,3794.0,33082,2355.0,849,60,0.12921220400728606
2020-03-24 15:22:37,Germany,32781,3725.0,156.0,33.0,3133.0,29492,23.0,391,2,0.1282007158590308
2020-03-24 15:22:37,Iran,24811,1762.0,1934.0,122.0,8913.0,13964,0.0,295,23,0.07644583279101047
2020-03-24 15:22:37,France,19856,0.0,860.0,0.0,2200.0,16796,2082.0,304,13,0.0
2020-03-24 15:22:37,Switzerland,9117,322.0,122.0,2.0,131.0,8864,141.0,"1,053",14,0.036611711199545205
2020-03-24 15:22:37,S. Korea,9037,76.0,120.0,9.0,3507.0,5410,59.0,176,2,0.008481196295056392
2020-03-24 15:22:37,UK,8077,1427.0,422.0,87.0,135.0,7520,20.0,119,6,0.21458646616541355
2020-03-24 15:22:37,Netherlands,5560,811.0,276.0,63.0,2.0,5282,435.0,324,16,0.17077279427247838
2020-03-24 15:22:37,Austria,5137,663.0,28.0,7.0,9.0,5100,22.0,570,3,0.14818953956191327
2020-03-24 15:22:37,Belgium,4269,526.0,122.0,34.0,461.0,3686,381.0,368,11,0.1405289874432274
2020-03-24 15:22:37,Norway,2779,154.0,12.0,2.0,6.0,2761,44.0,513,2,0.058666666666666645
2020-03-24 15:22:37,Canada,2583,492.0,25.0,1.0,112.0,2446,1.0,68,0.7,0.23529411764705888
2020-03-24 15:22:37,Portugal,2362,302.0,33.0,10.0,22.0,2307,48.0,232,3,0.1466019417475728
2020-03-24 15:22:37,Sweden,2286,240.0,36.0,9.0,16.0,2234,136.0,226,4,0.11730205278592365
2020-03-24 15:22:37,Australia,2144,257.0,8.0,1.0,118.0,2018,11.0,84,0.3,0.13619501854795968
2020-03-24 15:22:37,Brazil,1980,56.0,34.0,0.0,2.0,1944,18.0,9,0.2,0.029106029106028997
2020-03-24 15:22:37,Israel,1656,214.0,3.0,2.0,49.0,1604,31.0,191,0.3,0.14840499306518717
2020-03-24 15:22:37,Malaysia,1624,106.0,15.0,1.0,183.0,1426,64.0,50,0.5,0.06982872200263501
2020-03-24 15:22:37,Denmark,1591,131.0,32.0,8.0,1.0,1558,69.0,275,6,0.08972602739726021
2020-03-24 15:22:37,Turkey,1529,0.0,37.0,0.0,0.0,1492,0.0,18,0.4,0.0
2020-03-24 15:22:37,Czechia,1394,158.0,2.0,1.0,8.0,1384,19.0,130,0.2,0.12783171521035608
2020-03-24 15:22:37,Japan,1193,65.0,43.0,1.0,285.0,865,54.0,9,0.3,0.057624113475177374
2020-03-24 15:22:37,Ireland,1125,0.0,6.0,0.0,5.0,1114,29.0,228,1,0.0
2020-03-24 15:22:37,Luxembourg,1099,224.0,8.0,0.0,6.0,1085,3.0,"1,756",13,0.256
2020-03-24 15:22:37,Ecuador,1049,68.0,27.0,9.0,3.0,1019,2.0,59,2,0.06931702344546387
2020-03-24 15:22:37,Pakistan,972,97.0,7.0,1.0,18.0,947,5.0,4,0.03,0.11085714285714277
2020-03-24 15:22:37,Chile,922,176.0,2.0,0.0,17.0,903,7.0,48,0.1,0.23592493297587125
2020-03-24 15:22:37,Poland,844,95.0,9.0,1.0,1.0,834,3.0,22,0.2,0.12683578104138848
2020-03-24 15:22:37,Thailand,827,106.0,4.0,3.0,52.0,771,7.0,12,0.06,0.14701803051317608
2020-03-24 15:22:37,Finland,792,92.0,1.0,0.0,10.0,781,11.0,143,0.2,0.13142857142857145
2020-03-24 15:22:37,Saudi Arabia,767,205.0,1.0,1.0,28.0,738,0.0,22,0.03,0.36476868327402134
2020-03-24 15:22:37,Romania,762,186.0,8.0,1.0,79.0,675,15.0,40,0.4,0.32291666666666674
2020-03-24 15:22:37,Greece,743,48.0,20.0,3.0,29.0,694,35.0,71,2,0.06906474820143882
2020-03-24 15:22:37,Diamond Princess,712,0.0,10.0,2.0,587.0,115,15.0,,,0.0
2020-03-24 15:22:37,Indonesia,686,107.0,55.0,6.0,30.0,601,0.0,3,0.2,0.18480138169257332
2020-03-24 15:22:37,Iceland,648,60.0,2.0,1.0,51.0,595,13.0,"1,899",6,0.1020408163265305
2020-03-24 15:22:37,Singapore,558,49.0,2.0,0.0,156.0,400,14.0,95,0.3,0.09626719056974453
2020-03-24 15:22:37,South Africa,554,152.0,0.0,0.0,4.0,550,2.0,9,,0.37810945273631846
2020-03-24 15:22:37,Philippines,552,90.0,35.0,2.0,20.0,497,1.0,5,0.3,0.19480519480519476
2020-03-24 15:22:37,India,536,37.0,10.0,0.0,40.0,486,0.0,0.4,0.01,0.07414829659318634
2020-03-24 15:22:37,Qatar,526,25.0,0.0,0.0,41.0,485,6.0,183,,0.04990019960079839
2020-03-24 15:22:37,Russia,495,57.0,1.0,0.0,22.0,472,8.0,3,0.01,0.13013698630136994
2020-03-24 15:22:37,Slovenia,480,38.0,4.0,1.0,3.0,473,12.0,231,2,0.08597285067873295
2020-03-24 15:22:37,Peru,416,21.0,7.0,2.0,1.0,408,19.0,13,0.2,0.05316455696202538
2020-03-24 15:22:37,Bahrain,390,13.0,3.0,1.0,177.0,210,2.0,229,2,0.034482758620689724
2020-03-24 15:22:37,Hong Kong,386,29.0,4.0,0.0,102.0,280,4.0,51,0.5,0.08123249299719881
2020-03-24 15:22:37,Croatia,382,67.0,1.0,0.0,5.0,376,6.0,93,0.2,0.2126984126984126
2020-03-24 15:22:37,Estonia,369,17.0,0.0,0.0,7.0,362,4.0,278,,0.048295454545454586
2020-03-24 15:22:37,Mexico,367,51.0,4.0,1.0,4.0,359,1.0,3,0.03,0.1613924050632911
2020-03-24 15:22:37,Egypt,366,0.0,19.0,0.0,68.0,279,0.0,4,0.2,0.0
2020-03-24 15:22:37,Panama,345,0.0,6.0,0.0,1.0,338,33.0,80,1,0.0
2020-03-24 15:22:37,Iraq,316,50.0,27.0,4.0,75.0,214,0.0,8,0.7,0.18796992481203012
2020-03-24 15:22:37,Dominican Republic,312,67.0,6.0,3.0,3.0,303,0.0,29,0.6,0.273469387755102
2020-03-24 15:22:37,Colombia,306,29.0,3.0,0.0,6.0,297,0.0,6,0.06,0.10469314079422376
2020-03-24 15:22:37,Lebanon,304,37.0,4.0,0.0,8.0,292,4.0,45,0.6,0.13857677902621712
2020-03-24 15:22:37,Serbia,303,54.0,3.0,0.0,15.0,285,21.0,35,0.3,0.2168674698795181
2020-03-24 15:22:37,Argentina,301,0.0,6.0,2.0,51.0,244,0.0,7,0.1,0.0
2020-03-24 15:22:37,Algeria,264,34.0,19.0,2.0,24.0,221,0.0,6,0.4,0.14782608695652177
2020-03-24 15:22:37,Armenia,249,14.0,0.0,0.0,4.0,245,6.0,84,,0.05957446808510647
2020-03-24 15:22:37,UAE,248,50.0,2.0,0.0,45.0,201,2.0,25,0.2,0.2525252525252526
2020-03-24 15:22:37,Bulgaria,218,17.0,3.0,0.0,3.0,212,8.0,31,0.4,0.08457711442786064
2020-03-24 15:22:37,Taiwan,216,21.0,2.0,0.0,29.0,185,0.0,9,0.08,0.10769230769230775
2020-03-24 15:22:37,Lithuania,209,30.0,1.0,0.0,1.0,207,1.0,77,0.4,0.16759776536312843
2020-03-24 15:22:37,Slovakia,204,18.0,0.0,0.0,7.0,197,2.0,37,,0.09677419354838701
2020-03-24 15:22:37,Latvia,197,17.0,0.0,0.0,1.0,196,0.0,104,,0.09444444444444455
2020-03-24 15:22:37,Kuwait,191,2.0,0.0,0.0,39.0,152,5.0,45,,0.010582010582010692
2020-03-24 15:22:37,San Marino,187,0.0,21.0,1.0,4.0,162,12.0,"5,511",619,0.0
2020-03-24 15:22:37,Hungary,187,20.0,9.0,1.0,21.0,157,6.0,19,0.9,0.11976047904191622
2020-03-24 15:22:37,Morocco,170,27.0,5.0,1.0,6.0,159,1.0,5,0.1,0.18881118881118875
2020-03-24 15:22:37,Bosnia and Herzegovina,164,28.0,2.0,1.0,2.0,160,1.0,50,0.6,0.2058823529411764
2020-03-24 15:22:37,Andorra,164,31.0,1.0,0.0,1.0,162,7.0,"2,123",13,0.23308270676691722
2020-03-24 15:22:37,Uruguay,162,0.0,0.0,0.0,0.0,162,3.0,47,,0.0
2020-03-24 15:22:37,Costa Rica,158,0.0,2.0,0.0,2.0,154,2.0,31,0.4,0.0
2020-03-24 15:22:37,New Zealand,155,53.0,0.0,0.0,12.0,143,0.0,32,,0.5196078431372548
2020-03-24 15:22:37,Jordan,153,26.0,0.0,0.0,1.0,152,0.0,15,,0.20472440944881898
2020-03-24 15:22:37,North Macedonia,148,12.0,2.0,0.0,1.0,145,1.0,71,1.0,0.08823529411764697
2020-03-24 15:22:37,Vietnam,134,11.0,0.0,0.0,17.0,117,3.0,1,,0.08943089430894302
2020-03-24 15:22:37,Moldova,125,16.0,1.0,0.0,2.0,122,10.0,31,0.2,0.14678899082568808
2020-03-24 15:22:37,Cyprus,124,8.0,3.0,2.0,3.0,118,3.0,103,2,0.06896551724137923
2020-03-24 15:22:37,Albania,123,19.0,5.0,1.0,10.0,108,2.0,43,2,0.1826923076923077
2020-03-24 15:22:37,Faeroe Islands,122,4.0,0.0,0.0,23.0,99,0.0,"2,497",,0.03389830508474567
2020-03-24 15:22:37,Burkina Faso,114,15.0,4.0,0.0,7.0,103,0.0,5,0.2,0.1515151515151516
2020-03-24 15:22:37,Tunisia,114,25.0,3.0,0.0,1.0,110,11.0,10,0.3,0.2808988764044944
2020-03-24 15:22:37,Malta,110,3.0,0.0,0.0,2.0,108,1.0,249,,0.028037383177569986
2020-03-24 15:22:37,Brunei,104,13.0,0.0,0.0,2.0,102,2.0,238,,0.1428571428571428
2020-03-24 15:22:37,Sri Lanka,102,5.0,0.0,0.0,2.0,100,2.0,5,,0.05154639175257736
2020-03-24 15:22:37,Ukraine,97,24.0,3.0,0.0,1.0,93,0.0,2,0.07,0.3287671232876712
2020-03-24 15:22:37,Cambodia,91,4.0,0.0,0.0,4.0,87,1.0,5,,0.04597701149425282
2020-03-24 15:22:37,Azerbaijan,87,15.0,1.0,0.0,10.0,76,6.0,9,0.10,0.20833333333333326
2020-03-24 15:22:37,Senegal,86,7.0,0.0,0.0,8.0,78,0.0,5,,0.08860759493670889
2020-03-24 15:22:37,Oman,84,18.0,0.0,0.0,17.0,67,0.0,16,,0.2727272727272727
2020-03-24 15:22:37,Venezuela,84,0.0,0.0,0.0,15.0,69,2.0,3,,0.0
2020-03-24 15:22:37,Belarus,81,0.0,0.0,0.0,22.0,59,0.0,9,,0.0
2020-03-24 15:22:37,Réunion,75,4.0,0.0,0.0,1.0,74,0.0,84,,0.05633802816901401
2020-03-24 15:22:37,Afghanistan,74,34.0,1.0,0.0,1.0,72,0.0,2,0.03,0.8500000000000001
2020-03-24 15:22:37,Kazakhstan,72,10.0,0.0,0.0,0.0,72,0.0,4,,0.16129032258064524
2020-03-24 15:22:37,Georgia,70,9.0,0.0,0.0,9.0,61,1.0,18,,0.14754098360655732
2020-03-24 15:22:37,Cameroon,66,10.0,0.0,0.0,2.0,64,0.0,2,,0.1785714285714286
2020-03-24 15:22:37,Guadeloupe,62,0.0,1.0,0.0,0.0,61,4.0,155,2,0.0
2020-03-24 15:22:37,Palestine,60,1.0,0.0,0.0,16.0,44,0.0,12,,0.016949152542372836
2020-03-24 15:22:37,Martinique,53,0.0,1.0,0.0,0.0,52,7.0,141,3,0.0
2020-03-24 15:22:37,Trinidad and Tobago,53,2.0,0.0,0.0,0.0,53,0.0,38,,0.03921568627450989
2020-03-24 15:22:37,Ghana,52,25.0,2.0,0.0,0.0,50,0.0,2,0.06,0.9259259259259258
2020-03-24 15:22:37,Liechtenstein,51,0.0,0.0,0.0,0.0,51,0.0,"1,338",,0.0
2020-03-24 15:22:37,Uzbekistan,50,4.0,0.0,0.0,0.0,50,0.0,1,,0.08695652173913038
2020-03-24 15:22:37,Cuba,48,8.0,1.0,0.0,0.0,47,2.0,4,0.09,0.19999999999999996
2020-03-24 15:22:37,Montenegro,47,20.0,1.0,0.0,0.0,46,0.0,75,2,0.7407407407407407
2020-03-24 15:22:37,DRC,45,9.0,2.0,0.0,0.0,43,0.0,0.5,0.02,0.25
2020-03-24 15:22:37,Nigeria,44,4.0,1.0,0.0,2.0,41,0.0,0.2,0.00,0.10000000000000009
2020-03-24 15:22:37,Mauritius,42,6.0,2.0,0.0,0.0,40,1.0,33,2,0.16666666666666674
2020-03-24 15:22:37,Kyrgyzstan,42,26.0,0.0,0.0,0.0,42,0.0,6,,1.625
2020-03-24 15:22:37,Bangladesh,39,6.0,4.0,1.0,5.0,30,0.0,0.2,0.02,0.18181818181818188
2020-03-24 15:22:37,Puerto Rico,39,8.0,2.0,0.0,1.0,36,0.0,14,0.7,0.25806451612903225
2020-03-24 15:22:37,Channel Islands,36,0.0,0.0,0.0,0.0,36,0.0,207,,0.0
2020-03-24 15:22:37,Mayotte,36,12.0,0.0,0.0,0.0,36,0.0,132,,0.5
2020-03-24 15:22:37,Rwanda,36,0.0,0.0,0.0,0.0,36,0.0,3,,0.0
2020-03-24 15:22:37,Guam,32,3.0,1.0,0.0,0.0,31,0.0,190,6,0.10344827586206895
2020-03-24 15:22:37,Honduras,30,0.0,0.0,0.0,0.0,30,0.0,3,,0.0
2020-03-24 15:22:37,Bolivia,29,2.0,0.0,0.0,0.0,29,0.0,2,,0.07407407407407418
2020-03-24 15:22:37,Macao,28,3.0,0.0,0.0,10.0,18,0.0,43,,0.1200000000000001
2020-03-24 15:22:37,Paraguay,27,5.0,2.0,1.0,0.0,25,1.0,4,0.3,0.2272727272727273
2020-03-24 15:22:37,Ivory Coast,25,0.0,0.0,0.0,2.0,23,0.0,0.9,,0.0
2020-03-24 15:22:37,Kenya,25,9.0,0.0,0.0,0.0,25,0.0,0.5,,0.5625
2020-03-24 15:22:37,Monaco,23,0.0,0.0,0.0,1.0,22,0.0,586,,0.0
2020-03-24 15:22:37,French Guiana,23,3.0,0.0,0.0,6.0,17,0.0,77,,0.1499999999999999
2020-03-24 15:22:37,French Polynesia,23,5.0,0.0,0.0,0.0,23,0.0,82,,0.2777777777777777
2020-03-24 15:22:37,Isle of Man,23,10.0,0.0,0.0,0.0,23,0.0,270,,0.7692307692307692
2020-03-24 15:22:37,Guatemala,21,1.0,1.0,0.0,0.0,20,0.0,1,0.06,0.050000000000000044
2020-03-24 15:22:37,Jamaica,21,2.0,1.0,0.0,2.0,18,0.0,7,0.3,0.10526315789473695
2020-03-24 15:22:37,Guyana,20,0.0,1.0,0.0,0.0,19,0.0,25,1,0.0
2020-03-24 15:22:37,Togo,20,2.0,0.0,0.0,1.0,19,0.0,2,,0.11111111111111116
2020-03-24 15:22:37,Barbados,17,0.0,0.0,0.0,0.0,17,0.0,59,,0.0
2020-03-24 15:22:37,Madagascar,17,5.0,0.0,0.0,0.0,17,0.0,0.6,,0.41666666666666674
2020-03-24 15:22:37,U.S. Virgin Islands,17,0.0,0.0,0.0,0.0,17,0.0,163,,0.0
2020-03-24 15:22:37,Gibraltar,15,0.0,0.0,0.0,5.0,10,0.0,445,,0.0
2020-03-24 15:22:37,Maldives,13,0.0,0.0,0.0,5.0,8,0.0,24,,0.0
2020-03-24 15:22:37,Aruba,12,3.0,0.0,0.0,1.0,11,0.0,112,,0.33333333333333326
2020-03-24 15:22:37,Ethiopia,12,1.0,0.0,0.0,0.0,12,0.0,0.1,,0.09090909090909083
2020-03-24 15:22:37,Tanzania,12,0.0,0.0,0.0,0.0,12,0.0,0.2,,0.0
2020-03-24 15:22:37,Mongolia,10,0.0,0.0,0.0,0.0,10,0.0,3,,0.0
2020-03-24 15:22:37,New Caledonia,10,2.0,0.0,0.0,0.0,10,0.0,35,,0.25
2020-03-24 15:22:37,Equatorial Guinea,9,0.0,0.0,0.0,0.0,9,0.0,6,,0.0
2020-03-24 15:22:37,Uganda,9,0.0,0.0,0.0,0.0,9,0.0,0.2,,0.0
2020-03-24 15:22:37,Saint Martin,8,0.0,0.0,0.0,0.0,8,0.0,207,,0.0
2020-03-24 15:22:37,Seychelles,7,0.0,0.0,0.0,0.0,7,0.0,71,,0.0
2020-03-24 15:22:37,Cayman Islands,6,1.0,1.0,0.0,0.0,5,0.0,91,15,0.19999999999999996
2020-03-24 15:22:37,Gabon,6,0.0,1.0,0.0,0.0,5,0.0,3,0.4,0.0
2020-03-24 15:22:37,Benin,6,0.0,0.0,0.0,0.0,6,0.0,0.5,,0.0
2020-03-24 15:22:37,Bermuda,6,0.0,0.0,0.0,0.0,6,0.0,96,,0.0
2020-03-24 15:22:37,Haiti,6,0.0,0.0,0.0,0.0,6,0.0,0.5,,0.0
2020-03-24 15:22:37,Namibia,6,2.0,0.0,0.0,2.0,4,0.0,2,,0.5
2020-03-24 15:22:37,Suriname,6,1.0,0.0,0.0,0.0,6,0.0,10,,0.19999999999999996
2020-03-24 15:22:37,El Salvador,5,2.0,0.0,0.0,0.0,5,0.0,0.8,,0.6666666666666667
2020-03-24 15:22:37,Greenland,5,1.0,0.0,0.0,2.0,3,0.0,88,,0.25
2020-03-24 15:22:37,Curaçao,4,0.0,1.0,0.0,0.0,3,0.0,24,6,0.0
2020-03-24 15:22:37,Bahamas,4,0.0,0.0,0.0,0.0,4,0.0,10,,0.0
2020-03-24 15:22:37,Congo,4,0.0,0.0,0.0,0.0,4,0.0,0.7,,0.0
2020-03-24 15:22:37,Fiji,4,1.0,0.0,0.0,0.0,4,0.0,4,,0.33333333333333326
2020-03-24 15:22:37,Guinea,4,0.0,0.0,0.0,0.0,4,0.0,0.3,,0.0
2020-03-24 15:22:37,Eswatini,4,0.0,0.0,0.0,0.0,4,0.0,3,,0.0
2020-03-24 15:22:37,Cabo Verde,3,0.0,1.0,1.0,0.0,2,0.0,5,2,0.0
2020-03-24 15:22:37,Gambia,3,1.0,1.0,0.0,0.0,2,0.0,1,0.4,0.5
2020-03-24 15:22:37,Sudan,3,1.0,1.0,0.0,0.0,2,0.0,0.07,0.02,0.5
2020-03-24 15:22:37,Zimbabwe,3,0.0,1.0,0.0,0.0,2,0.0,0.2,0.07,0.0
2020-03-24 15:22:37,Angola,3,0.0,0.0,0.0,0.0,3,0.0,0.09,,0.0
2020-03-24 15:22:37,Antigua and Barbuda,3,0.0,0.0,0.0,0.0,3,0.0,31,,0.0
2020-03-24 15:22:37,CAR,3,0.0,0.0,0.0,0.0,3,0.0,0.6,,0.0
2020-03-24 15:22:37,Chad,3,1.0,0.0,0.0,0.0,3,0.0,0.2,,0.5
2020-03-24 15:22:37,Djibouti,3,0.0,0.0,0.0,0.0,3,0.0,3,,0.0
2020-03-24 15:22:37,Liberia,3,0.0,0.0,0.0,0.0,3,0.0,0.6,,0.0
2020-03-24 15:22:37,Mozambique,3,2.0,0.0,0.0,0.0,3,0.0,0.10,,2.0
2020-03-24 15:22:37,Niger,3,0.0,0.0,0.0,0.0,3,0.0,0.1,,0.0
2020-03-24 15:22:37,St. Barth,3,0.0,0.0,0.0,0.0,3,0.0,304,,0.0
2020-03-24 15:22:37,Saint Lucia,3,0.0,0.0,0.0,0.0,3,0.0,16,,0.0
2020-03-24 15:22:37,Zambia,3,0.0,0.0,0.0,0.0,3,0.0,0.2,,0.0
2020-03-24 15:22:37,Nepal,2,0.0,0.0,0.0,1.0,1,0.0,0.07,,0.0
2020-03-24 15:22:37,Bhutan,2,0.0,0.0,0.0,0.0,2,0.0,3,,0.0
2020-03-24 15:22:37,Dominica,2,0.0,0.0,0.0,0.0,2,0.0,28,,0.0
2020-03-24 15:22:37,Laos,2,2.0,0.0,0.0,0.0,2,0.0,0.3,,0.0
2020-03-24 15:22:37,Mauritania,2,0.0,0.0,0.0,0.0,2,0.0,0.4,,0.0
2020-03-24 15:22:37,Myanmar,2,0.0,0.0,0.0,0.0,2,0.0,0.04,,0.0
2020-03-24 15:22:37,Nicaragua,2,0.0,0.0,0.0,0.0,2,0.0,0.3,,0.0
2020-03-24 15:22:37,Sint Maarten,2,0.0,0.0,0.0,0.0,2,0.0,47,,0.0
2020-03-24 15:22:37,Belize,1,0.0,0.0,0.0,0.0,1,0.0,3,,0.0
2020-03-24 15:22:37,Eritrea,1,0.0,0.0,0.0,0.0,1,0.0,0.3,,0.0
2020-03-24 15:22:37,Grenada,1,0.0,0.0,0.0,0.0,1,0.0,9,,0.0
2020-03-24 15:22:37,Vatican City,1,0.0,0.0,0.0,0.0,1,0.0,"1,248",,0.0
2020-03-24 15:22:37,Montserrat,1,0.0,0.0,0.0,0.0,1,0.0,200,,0.0
2020-03-24 15:22:37,Papua New Guinea,1,0.0,0.0,0.0,0.0,1,0.0,0.1,,0.0
2020-03-24 15:22:37,St. Vincent Grenadines,1,0.0,0.0,0.0,0.0,1,0.0,9,,0.0
2020-03-24 15:22:37,Somalia,1,0.0,0.0,0.0,0.0,1,0.0,0.06,,0.0
2020-03-24 15:22:37,Syria,1,0.0,0.0,0.0,0.0,1,0.0,0.06,,0.0
2020-03-24 15:22:37,Timor-Leste,1,0.0,0.0,0.0,0.0,1,0.0,0.8,,0.0
2020-03-24 15:22:37,Turks and Caicos,1,0.0,0.0,0.0,0.0,1,0.0,26,,0.0
2020-03-24 18:22:43,China,81171,78.0,3277.0,7.0,73159.0,4735,1573.0,56,2,0.0009618586067847712
2020-03-24 18:22:43,Italy,69176,5249.0,6820.0,743.0,8326.0,54030,3393.0,"1,144",113,0.08210928089852487
2020-03-24 18:22:43,USA,52983,9249.0,685.0,132.0,370.0,51928,1175.0,160,2,0.21148305666072154
2020-03-24 18:22:43,Spain,39885,4749.0,2808.0,497.0,3794.0,33283,2355.0,853,60,0.13516051912568305
2020-03-24 18:22:43,Germany,32986,3930.0,157.0,34.0,3243.0,29586,23.0,394,2,0.13525605726872247
2020-03-24 18:22:43,Iran,24811,1762.0,1934.0,122.0,8913.0,13964,0.0,295,23,0.07644583279101047
2020-03-24 18:22:43,France,22304,2448.0,1100.0,240.0,3281.0,17923,2516.0,342,17,0.12328767123287676
2020-03-24 18:22:43,Switzerland,9877,1082.0,122.0,2.0,131.0,9624,141.0,"1,141",14,0.12302444570778848
2020-03-24 18:22:43,S. Korea,9037,76.0,120.0,9.0,3507.0,5410,59.0,176,2,0.008481196295056392
2020-03-24 18:22:43,UK,8077,1427.0,422.0,87.0,135.0,7520,20.0,119,6,0.21458646616541355
2020-03-24 18:22:43,Netherlands,5560,811.0,276.0,63.0,2.0,5282,435.0,324,16,0.17077279427247838
2020-03-24 18:22:43,Austria,5283,809.0,28.0,7.0,9.0,5246,22.0,587,3,0.1808225301743407
2020-03-24 18:22:43,Belgium,4269,526.0,122.0,34.0,461.0,3686,381.0,368,11,0.1405289874432274
2020-03-24 18:22:43,Norway,2779,154.0,12.0,2.0,6.0,2761,44.0,513,2,0.058666666666666645
2020-03-24 18:22:43,Canada,2590,499.0,25.0,1.0,112.0,2453,1.0,69,0.7,0.2386417981826876
2020-03-24 18:22:43,Portugal,2362,302.0,33.0,10.0,22.0,2307,48.0,232,3,0.1466019417475728
2020-03-24 18:22:43,Sweden,2286,240.0,36.0,9.0,16.0,2234,136.0,226,4,0.11730205278592365
2020-03-24 18:22:43,Brazil,2201,277.0,46.0,12.0,2.0,2153,18.0,10,0.2,0.1439708939708939
2020-03-24 18:22:43,Australia,2144,257.0,8.0,1.0,118.0,2018,11.0,84,0.3,0.13619501854795968
2020-03-24 18:22:43,Israel,1930,488.0,3.0,2.0,53.0,1874,34.0,223,0.3,0.3384188626907074
2020-03-24 18:22:43,Turkey,1872,343.0,44.0,7.0,0.0,1828,0.0,22,0.5,0.22432962720732497
2020-03-24 18:22:43,Malaysia,1624,106.0,16.0,2.0,183.0,1425,64.0,50,0.5,0.06982872200263501
2020-03-24 18:22:43,Denmark,1591,131.0,32.0,8.0,1.0,1558,69.0,275,6,0.08972602739726021
2020-03-24 18:22:43,Czechia,1394,158.0,3.0,2.0,10.0,1381,19.0,130,0.3,0.12783171521035608
2020-03-24 18:22:43,Ireland,1329,204.0,7.0,1.0,5.0,1317,29.0,269,1,0.18133333333333335
2020-03-24 18:22:43,Japan,1193,65.0,43.0,1.0,285.0,865,54.0,9,0.3,0.057624113475177374
2020-03-24 18:22:43,Luxembourg,1099,224.0,8.0,0.0,6.0,1085,3.0,"1,756",13,0.256
2020-03-24 18:22:43,Ecuador,1049,68.0,27.0,9.0,3.0,1019,2.0,59,2,0.06931702344546387
2020-03-24 18:22:43,Pakistan,972,97.0,7.0,1.0,18.0,947,5.0,4,0.03,0.11085714285714277
2020-03-24 18:22:43,Chile,922,176.0,2.0,0.0,17.0,903,7.0,48,0.1,0.23592493297587125
2020-03-24 18:22:43,Poland,901,152.0,10.0,2.0,1.0,890,3.0,24,0.3,0.20293724966622162
2020-03-24 18:22:43,Thailand,827,106.0,4.0,3.0,52.0,771,7.0,12,0.06,0.14701803051317608
2020-03-24 18:22:43,Romania,794,218.0,11.0,4.0,79.0,704,15.0,41,0.6,0.3784722222222223
2020-03-24 18:22:43,Finland,792,92.0,1.0,0.0,10.0,781,11.0,143,0.2,0.13142857142857145
2020-03-24 18:22:43,Saudi Arabia,767,205.0,1.0,1.0,28.0,738,0.0,22,0.03,0.36476868327402134
2020-03-24 18:22:43,Greece,743,48.0,20.0,3.0,29.0,694,35.0,71,2,0.06906474820143882
2020-03-24 18:22:43,Diamond Princess,712,0.0,10.0,2.0,587.0,115,15.0,,,0.0
2020-03-24 18:22:43,Indonesia,686,107.0,55.0,6.0,30.0,601,0.0,3,0.2,0.18480138169257332
2020-03-24 18:22:43,Iceland,648,60.0,2.0,1.0,51.0,595,13.0,"1,899",6,0.1020408163265305
2020-03-24 18:22:43,Singapore,558,49.0,2.0,0.0,156.0,400,14.0,95,0.3,0.09626719056974453
2020-03-24 18:22:43,South Africa,554,152.0,0.0,0.0,4.0,550,2.0,9,,0.37810945273631846
2020-03-24 18:22:43,Philippines,552,90.0,35.0,2.0,20.0,497,1.0,5,0.3,0.19480519480519476
2020-03-24 18:22:43,India,536,37.0,10.0,0.0,40.0,486,0.0,0.4,0.01,0.07414829659318634
2020-03-24 18:22:43,Qatar,526,25.0,0.0,0.0,41.0,485,6.0,183,,0.04990019960079839
2020-03-24 18:22:43,Russia,495,57.0,1.0,0.0,22.0,472,8.0,3,0.01,0.13013698630136994
2020-03-24 18:22:43,Slovenia,480,38.0,4.0,1.0,3.0,473,12.0,231,2,0.08597285067873295
2020-03-24 18:22:43,Peru,416,21.0,7.0,2.0,1.0,408,9.0,13,0.2,0.05316455696202538
2020-03-24 18:22:43,Egypt,402,36.0,20.0,1.0,80.0,302,0.0,4,0.2,0.09836065573770503
